property_type,property_address,property_price,property_extras,property_image,property_details_link,last_updated_at_UTC
"1 bed studio, LEEDS","HYDE PARK ROAD, LEEDS, LEEDS, LS6 1AH",From £162 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7175/QTIdUtYaXUuMzeZhEdPG4Q.jpg",https://www.accommodationforstudents.com/property/AGT06214_7175,08-Dec-2021 18:58:08
"1 bed studio, LEEDS","HYDE PARK ROAD, LEEDS, LEEDS, LS6 1AH",From £166 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7169/Tg9D8NAufUGy2cUAPPovAA.jpg",https://www.accommodationforstudents.com/property/AGT06214_7169,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","24 Dale Road, Selly Oak, Birmingham B29, Birmingham, Birmingham, B29 6AG",From £162 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/acc85fcea72cd0e4032763ed0c565dbc_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_24DALES2,08-Dec-2021 18:58:08
"1 bed studio, LEEDS","HYDE PARK ROAD, LEEDS, LEEDS, LS6 1AH",From £156 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7178/9e9d6932f51dbec68a5f781b17a5770e.jpg",https://www.accommodationforstudents.com/property/AGT06214_7178,08-Dec-2021 18:58:08
"1 bed studio, Stoke On Trent","Stoke Road, Stoke-on-Trent, Stoke, ST4 2QN",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/29679/31148733/image/s2/637744066207137870/a3306a59c21ffd2433b5e48fa2db09f6e3c5f904.jpg",https://www.accommodationforstudents.com/property/AGT29679_31148733,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","24 Dale Road, Selly Oak, Birmingham B29, Birmingham, Birmingham, B29 6AG",From £162 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/155722af3900b91a17eeb5a3c987defe_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_24DALERM6,08-Dec-2021 18:58:08
"1 bed studio, Stoke On Trent","Regent Road, Stoke-on-Trent, Stoke, ST1 3BL",From £85 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/29679/31148734/image/s2/637744066228303256/e10eb48d0cbc02cb8c1982373dbb8a7993ae86a7.jpg",https://www.accommodationforstudents.com/property/AGT29679_31148734,08-Dec-2021 18:58:08
"1 bed studio, LEEDS","HYDE TERRACE, LEEDS, LEEDS, LS2 9LN",From £182 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7203/e609f86f61c36692d690b382ab5a194a.JPG",https://www.accommodationforstudents.com/property/AGT06214_7203,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","85 Pershore Road, Birmingham, Birmingham, B5 7NX",From £165 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/856116b12399ffd41410f4e13774bf2d_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_85PER7,08-Dec-2021 18:58:08
"10 bed house, City Centre","Marlborough Road, City Centre, Plymouth, PL48LP",From £83 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A440fe098-818d-4ddc-9d71-fe5ab68173de/0-1605003632811.jpg",https://www.accommodationforstudents.com/property/251637,08-Dec-2021 18:58:08
"1 bed flat, LEEDS","HYDE TERRACE, LEEDS, LEEDS, LS2 9LN",From £200 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7205/680cd77fa3df5f1f6861a7f6debc5f95.jpg",https://www.accommodationforstudents.com/property/AGT06214_7205,08-Dec-2021 18:58:08
"1 bed house, St Johns","Henwick Avenue, St Johns, Worcester, WR25JB",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A7e5b18d5-9d71-4a15-9c4a-7f558ca48b01/4-1609084363287.jpg",https://www.accommodationforstudents.com/property/252326,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","24 Dale Road, Selly Oak, Birmingham B29, Birmingham, Birmingham, B29 6AG",From £165 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/65546ed1aea0d4a89d6aa035968c2a3d_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_24DALERM5,08-Dec-2021 18:58:08
"1 bed studio, Plymouth","Marvell Lane, Plymouth, Plymouth, PL4 9BQ",From £135 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/yvwfga4u_k2aaWRegwmpvw.jpg",https://www.accommodationforstudents.com/property/AGT89674_31147651,08-Dec-2021 18:58:08
"1 bed studio, LEEDS","VICTORIA TERRACE, LEEDS, LEEDS, LS3 1BX",From £168 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7235/0ce6d251d033d19af32cb0a4f759ad4f.jpg",https://www.accommodationforstudents.com/property/AGT06214_7235,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","57 North Rd, Selly Oak, Birmingham B29 6, Birmingham, Birmingham, B29 6AN",From £140 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/9edb8efd2acb10c4b609b31867bac362_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_S57N3,08-Dec-2021 18:58:08
"1 bed flat, Central","8 Portland Lane, Central, Sheffield, S14DG",From £112 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Af1286bce-9885-4b9a-9ddc-59dc19f4fa49/0-1604404159619.jpg",https://www.accommodationforstudents.com/property/188896,08-Dec-2021 18:58:08
"1 bed studio, LEEDS","VICTORIA TERRACE, LEEDS, LEEDS, LS3 1BX",From £168 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7246/86b5701619f862f6e29c88e86a4e67e5.jpg",https://www.accommodationforstudents.com/property/AGT06214_7246,08-Dec-2021 18:58:08
"1 bed studio, Darley","Cowley Street, Darley, Derby, DE13SN",From £160 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ac17c5e8c-5e0f-49e3-b418-35eddc0760ea/0-1609880424751.jpg",https://www.accommodationforstudents.com/property/252260,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","85 Pershore Road, Birmingham, Birmingham, B5 7NX",From £139 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/bc990836ae3aa9d820a0510ede70fd08_0.JPEG",https://www.accommodationforstudents.com/property/AGT57329_85PER5,08-Dec-2021 18:58:08
"1 bed house, Birmingham","RM5, 36 NORTH ROAD, Birmingham, Birmingham, B29 6AW",From £92 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/c8d8adb0f88d7bf8934ca5f54a0445b6_0.jpg",https://www.accommodationforstudents.com/property/AGT57329_36NRTHRM5,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","17 North Rd, Selly Oak, Birmingham B29 6, Birmingham, Birmingham, B29 6AN",From £162 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/326548fd71e387cee457208b8015e2b0_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_17NORTHRM6,08-Dec-2021 18:58:08
"1 bed studio, BIRMINGHAM","968 PERAHORE RM2, BIRMINGHAM, BIRMINGHAM, B29 7PU",From £139 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/d5b5cf1de59d81e00820e8b96671ac15_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_968PERR2,08-Dec-2021 18:58:08
"1 bed house, Birmingham","18 NORTH ROAD, Birmingham, Birmingham, B29 6AW",From £92 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/0c1ea456e4e846bde674bd8ccaa4ac00_0.jpg",https://www.accommodationforstudents.com/property/AGT57329_18NORTHRM5,08-Dec-2021 18:58:08
"1 bed studio, BIRMINGHAM","57 NORTH ROAD, SELLYOAK, BRMINGHSM, B29 6AN, BIRMINGHAM, BIRMINGHAM, B29 6AN",From £151 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/459e395c04321f89c899835ba2331e39_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_57NORTHGROUP,08-Dec-2021 18:58:08
"1 bed house, Birmingham","RM2, 36 NORTH ROAD, Birmingham, Birmingham, B29 6AW",From £92 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/baf5ecd84c6a8766519b98f66eec1511_0.jpg",https://www.accommodationforstudents.com/property/AGT57329_36NRTRM2,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","57 North Rd, Selly Oak, Birmingham B29, Birmingham, Birmingham, B29 6AN",From £140 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/81bbc14c23dd32f9af6d4e19af3eb7ac_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_57northrm1,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","100 Dale Rd, Selly Oak, Birmingham B29 6, Birmingham, Birmingham, B29 6AG",From £161 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/e2e8efb6503c90b00b947b9d263c5356_0.jpg",https://www.accommodationforstudents.com/property/AGT57329_100DALES11,08-Dec-2021 18:58:08
"1 bed studio, BIRMINGHAM","27 HALLEWELL ROAD, Birmingham, B16 0LP, BIRMINGHAM, BIRMINGHAM, B16 0LP",From £144 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/a49477811ea58f8124ba7af69931ffa6_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_27HALLEWELL5,08-Dec-2021 18:58:08
"1 bed house, Birmingham","121PERSHORE, Birmingham, Birmingham, B5 7NX",From £115 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/e554409d7c84976c7509fdd3298a6ed6_0.jpg",https://www.accommodationforstudents.com/property/AGT57329_121PERRM1,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","966 Pershore Road, Selly Pak, B29 7PU, Birmingham, Birmingham, B29 7PU",From £139 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/f96c892fc63933ab186235f7c910753b_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_966PERS1,08-Dec-2021 18:58:08
"1 bed studio, BIRMINGHAM","123 FORMANS ROAD, BIRMINGHAM, BIRMINGHAM, B11 3AX",From £115 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/03fcb1b305029b58d302e2ce53be9e0f_0.jpg",https://www.accommodationforstudents.com/property/AGT57329_123FORMANRM2,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","317 Vicarage Road, Kings Keath, Birmingham B14, Birmingham, Birmingham, B14 7NN",From £150 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/d372946744bcac7b37c4083bcbf443e9_0.jpg",https://www.accommodationforstudents.com/property/AGT57329_317VIC6,08-Dec-2021 18:58:08
"1 bed studio, BIRMINGHAM","968 PERSHORE RD, BIRMINGHAM, BIRMINGHAM, B29 7PU",From £144 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://estateagentfeeds.com/properties/media/xl/5eca46e40da5b91af0922aaf4bc32583_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_968PERR4,08-Dec-2021 18:58:08
"1 bed house, Lincoln","Monks Road, Lincoln, Lincoln, LN2 5JJ",From £225 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/WhatsApp-Image-2019-10-04-at-17.48.22-9.jpeg",https://www.accommodationforstudents.com/property/AGT22114_31305,08-Dec-2021 18:58:08
"1 bed house, Lincoln","Portland Street, Lincoln, Lincoln, LN5 7JZ",From £200 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/11/DJI_0985-scaled.jpg",https://www.accommodationforstudents.com/property/AGT22114_31331,08-Dec-2021 18:58:08
"1 bed studio, Birmingham","46 North Rd, Selly Oak, Birmingham B29, Birmingham, Birmingham, B29 6AN",From £163 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/afa73512a045b8492d94152050b80273_0.JPG",https://www.accommodationforstudents.com/property/AGT57329_S46N6,08-Dec-2021 18:58:08
"1 bed flat, LEEDS","WOODSLEY ROAD, LEEDS, LEEDS, LS3 1DX",From £171 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7383/7ca357be859714e7bf260dc6592f6434.jpg",https://www.accommodationforstudents.com/property/AGT06214_7383,08-Dec-2021 18:58:08
"1 bed flat, Lincoln","High Street, Lincoln, Lincoln, LN5 8AD",From £225 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/Screenshot-2019-11-15-at-08.37.09-1.png",https://www.accommodationforstudents.com/property/AGT22114_31352,08-Dec-2021 18:58:08
"1 bed house, Lincoln","High Street, Lincoln, Lincoln, LN5 8AD",From £215 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/Screenshot-2019-11-15-at-08.37.09-1.png",https://www.accommodationforstudents.com/property/AGT22114_31369,08-Dec-2021 18:58:08
"1 bed studio, LEEDS","SPRING ROAD, LEEDS, LEEDS, LS6 1AD",From £160 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7050/f973bc3db77f295bd924b056113fc2a3.jpg",https://www.accommodationforstudents.com/property/AGT06214_7050,08-Dec-2021 18:58:08
"1 bed flat, Lincoln","High Street, Lincoln, Lincoln, LN5 8AD",From £215 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/Screenshot-2019-11-15-at-08.43.34-1.png",https://www.accommodationforstudents.com/property/AGT22114_31371,08-Dec-2021 18:58:08
"1 bed flat, LEEDS","WOODSLEY ROAD, LEEDS, LEEDS, LS3 1DX",From £755 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7389/c5c3954a17d73868a1c4ef21f987dff2.jpg",https://www.accommodationforstudents.com/property/AGT06214_7389,08-Dec-2021 18:58:08
"1 bed house, Lincoln","High Street, Lincoln, Lincoln, LN5 8AD",From £225 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/01/DJI_0045-scaled-1.jpg",https://www.accommodationforstudents.com/property/AGT22114_31374,08-Dec-2021 18:58:08
"1 bed flat, Lincoln","Ripon Street - 1 Bed, Lincoln, Lincoln, LN5 7NQ",From £230 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://studenthousingderby.co.uk/wp-content/uploads/2021/02/58-01-min.jpg",https://www.accommodationforstudents.com/property/AGT22114_31616,08-Dec-2021 18:58:08
"1 bed studio, LEEDS","SPRING ROAD, LEEDS, LEEDS, LS6 1AD",From £174 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7455/e805142f75a1623eee92c7d4c775e794.jpg",https://www.accommodationforstudents.com/property/AGT06214_7455,08-Dec-2021 18:58:08
"1 bed studio, LEEDS","MOOR VIEW, LEEDS, LEEDS, LS6 1AQ",From £157 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7145/71262eec11ff86e847edf86392c197db.jpg",https://www.accommodationforstudents.com/property/AGT06214_7145,08-Dec-2021 18:58:08
"1 bed house, South Yorkshire","121 Fitzwilliam Street, South Yorkshire, Sheffield, S1 4JP",From £120 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://mafproperties.10ninety.co.uk/PortalExports/DisplayImage/5254?at=637425210250000000",https://www.accommodationforstudents.com/property/AGT18284_RL0035b-4,08-Dec-2021 18:58:08
"1 bed house, South Yorkshire","121 Fitzwilliam Street, South Yorkshire, Sheffield, S1 4JP",From £120 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://mafproperties.10ninety.co.uk/PortalExports/DisplayImage/5226?at=637425210250000000",https://www.accommodationforstudents.com/property/AGT18284_RL0035b-2,08-Dec-2021 18:58:08
"1 bed studio, LEEDS","MOOR VIEW, LEEDS, LEEDS, LS6 1AQ",From £158 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7040/a7c301b3ceb81adce59d6b4b484f28a6.jpg",https://www.accommodationforstudents.com/property/AGT06214_7040,08-Dec-2021 18:58:08
"5 bed house, Near University","Gladstone road, Near university, Chester, CH14BY",From £85 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/2683_524258_Kitchen.jpg",https://www.accommodationforstudents.com/property/2683,08-Dec-2021 18:58:08
"1 bed studio, LEEDS","HYDE TERRACE, LEEDS, LEEDS, LS2 9LN",From £172 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7230/c913c07e65fe549088cd2be3464c5e3f.jpg",https://www.accommodationforstudents.com/property/AGT06214_7230,08-Dec-2021 18:58:08
"1 bed studio, Leicester","Percy Road, Leicester, Leicester, LE2 8AZ",From £110 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/37788/30865691/image/s2/637638910239905630/06902e015c739657ed6cb83e3fe653cdd2d13d30.jpg",https://www.accommodationforstudents.com/property/AGT92102_30865691,08-Dec-2021 18:58:08
"1 bed flat, LEEDS","HYDE TERRACE, LEEDS, LEEDS, LS2 9LN",From £188 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7204/c6b0cd0f42bea0030e0e972563cd391f.jpg",https://www.accommodationforstudents.com/property/AGT06214_7204,08-Dec-2021 18:58:08
